"","City","Type","OS_reference","Points.Distance"
"1008","Bristol","bus_stop","21795200",5.76802121052864
"1009","Bristol","bus_stop","21795208",5.7733491939061
"1010","Bristol","bus_stop","21795216",4.58632760846654
"1011","Bristol","bus_stop","21795218",10.5230171897456
"1012","Bristol","bus_stop","21795259",7.00822877068555
"1013","Bristol","bus_stop","21795260",5.74639198656618
"1014","Bristol","bus_stop","21795312",8.76077210940345
"1015","Bristol","bus_stop","21795324",5.754610092345
"1016","Bristol","bus_stop","21795336",5.76329206861985
"1017","Bristol","bus_stop","21796202",5.16039775577491
"1018","Bristol","bus_stop","21795641",5.80099474971875
"1019","Bristol","bus_stop","21795820",17.1297764935558
"1020","Bristol","bus_stop","21795998",5.80429638284723
"1021","Bristol","bus_stop","21796009",8.61895013133604
"1022","Bristol","bus_stop","21796543",5.20509189022921
"1023","Bristol","bus_stop","21796551",10.9161162477893
"1024","Bristol","bus_stop","21796469",7.42325763027093
"1025","Bristol","bus_stop","21796491",5.8101422671343
"1026","Bristol","bus_stop","21796528",5.98359777590787
"1027","Bristol","bus_stop","21796576",5.81167672368181
"1028","Bristol","bus_stop","21796652",199.991848653438
"1029","Bristol","bus_stop","21795279",5.76009177105729
"1030","Bristol","bus_stop","21795400",5.74458729280758
"1031","Bristol","bus_stop","21795539",5.75260572733515
"1032","Bristol","bus_stop","21795581",5.7793033559279
"1033","Bristol","bus_stop","21795181",409.693061579468
"1034","Bristol","bus_stop","21795212",11.1193981637618
"1035","Bristol","bus_stop","21795323",5.75153450959757
"1036","Bristol","bus_stop","21795152",308.187501544662
"1037","Bristol","bus_stop","21796071",5.7853447154899
"1038","Bristol","bus_stop","21796186",6.48488359498588
"1039","Bristol","bus_stop","21796220",5.7575168454884
"1040","Bristol","bus_stop","21796284",5.80175643202565
"1041","Bristol","bus_stop","21796370",21.4468954990638
"1042","Bristol","bus_stop","21795611",5.79565219021258
"1043","Bristol","bus_stop","21795644",5.79710811548268
"1044","Bristol","bus_stop","21795663",5.80189120178396
"1045","Bristol","bus_stop","21795679",5.80943119689224
"1046","Bristol","bus_stop","21795772",5.80175186654721
"1047","Bristol","bus_stop","21795982",5.78979069657345
"1048","Bristol","bus_stop","21796549",10.7969808701603
"1049","Bristol","bus_stop","21795378",5.61383447825593
"1050","Bristol","bus_stop","21795418",5.75924754836024
"1051","Bristol","bus_stop","21795435",5.74258978127489
"1052","Bristol","bus_stop","21795485",5.75497939711891
"1053","Bristol","bus_stop","21795517",5.74686108873441
"1054","Bristol","bus_stop","21795544",16.7463150373757
"1055","Bristol","bus_stop","21795588",3.99997056521576
"1056","Bristol","bus_stop","21795033",1.67438365311961
"1057","Bristol","bus_stop","21795160",5.75013810607455
"1058","Bristol","bus_stop","21795161",5.75326898864119
"1059","Bristol","bus_stop","21795268",13.5487924070546
"1060","Bristol","bus_stop","21795298",5.73811510469203
"1061","Bristol","bus_stop","21795334",5.76825244591124
"1062","Bristol","bus_stop","21795092",5.78242695837153
"1063","Bristol","bus_stop","21795100",7.94647207074686
"1064","Bristol","bus_stop","21796087",20.9104711370549
"1065","Bristol","bus_stop","21796099",5.79567276157354
"1066","Bristol","bus_stop","21796123",3.08195811344511
"1067","Bristol","bus_stop","21796257",2.20895635750719
"1068","Bristol","bus_stop","21796304",6.77676162147082
"1069","Bristol","bus_stop","21796305",5.03973191535428
"1070","Bristol","bus_stop","21795615",5.78918892343487
"1071","Bristol","bus_stop","21795655",5.80465493720462
"1072","Bristol","bus_stop","21795656",5.80309506136255
"1073","Bristol","bus_stop","21795710",4.83531796838322
"1074","Bristol","bus_stop","21795438",3.79914884701435
"1075","Bristol","bus_stop","21795536",5.75807436705294
"1076","Bristol","bus_stop","21795975",19.0319234538412
"1077","Bristol","bus_stop","21796719",5.79655717527888
"1078","Bristol","bus_stop","21796457",2.55358672612394
"1079","Bristol","bus_stop","21796498",3.54605411741457
"1080","Bristol","bus_stop","21796550",4.87245984640151
"1081","Bristol","bus_stop","21796609",3.64121038404485
"1082","Bristol","bus_stop","21796677",5.76872895656444
"1083","Bristol","bus_stop","21795932",6.63982574954551
"1084","Bristol","bus_stop","21795959",10.3980399566882
"1085","Bristol","bus_stop","21795447",5.76751230440433
"1086","Bristol","bus_stop","21795231",11.49411297388
"1087","Bristol","bus_stop","21795327",5.76377105972328
"1088","Bristol","bus_stop","21795786",15.6070477248356
"1089","Bristol","bus_stop","21796004",4.84802981144299
"1090","Bristol","bus_stop","21796079",5.77293209304499
"1091","Bristol","bus_stop","21796134",5.76709547559828
"1092","Bristol","bus_stop","21796195",5.01178325004194
"1093","Bristol","bus_stop","21796391",8.01999059546264
"1094","Bristol","bus_stop","21796177",10.2120818545987
"1095","Bristol","bus_stop","21795651",5.81207439891736
"1096","Bristol","bus_stop","21795725",5.79121756189568
"1097","Bristol","bus_stop","21795736",8.44994245393057
"1098","Bristol","bus_stop","21795785",258.765919215191
"1099","Bristol","bus_stop","21795974",12.9921513829615
"1100","Bristol","bus_stop","21795989",5.79872284262683
"1101","Bristol","bus_stop","21796022",5.80609651844856
"1102","Bristol","bus_stop","21796714",11.8625140261878
"1103","Bristol","bus_stop","21796695",5.77201546773518
"1104","Bristol","bus_stop","21796479",3.98486771016004
"1105","Bristol","bus_stop","21796500",10.6339687008026
"1106","Bristol","bus_stop","21796513",4.85385951623438
"1107","Bristol","bus_stop","21796520",6.87146502535027
"1108","Bristol","bus_stop","21796544",9.21598318151803
"1109","Bristol","bus_stop","21796605",4.21163851016046
"1110","Bristol","bus_stop","21796243",5.80130933928587
"1111","Bristol","bus_stop","21795631",5.79246916929903
"1112","Bristol","bus_stop","21795648",5.80675568366021
"1113","Bristol","bus_stop","21795590",5.79231507671279
"1114","Bristol","bus_stop","21795086",12.0501639707995
"1115","Bristol","bus_stop","21795097",5.79441438166946
"1116","Bristol","bus_stop","21795101",3.15583725840603
"1117","Bristol","bus_stop","21795123",4.84783703339425
"1118","Bristol","bus_stop","21795288",5.74539158248966
"1119","Bristol","bus_stop","21795320",221.664201403356
"1120","Bristol","bus_stop","21795346",5.76501863937406
"1121","Bristol","bus_stop","21796020",5.79992363322506
"1122","Bristol","bus_stop","21796095",5.78708946811931
"1123","Bristol","bus_stop","21796137",5.82392761821059
"1124","Bristol","bus_stop","21796218",11.1099627524233
"1125","Bristol","bus_stop","21796236",8.615573675483
"1126","Bristol","bus_stop","21796173",6.39293204806557
"1127","Bristol","bus_stop","21796223",7.96697001738996
"1128","Bristol","bus_stop","21795806",10.597240281274
"1129","Bristol","bus_stop","21795812",7.98034455328611
"1130","Bristol","bus_stop","21796700",5.7723162136668
"1131","Bristol","bus_stop","21796704",5.77649859237144
"1132","Bristol","bus_stop","21796716",5.80882243789161
"1133","Bristol","bus_stop","21796453",15.1102556828665
"1134","Bristol","bus_stop","21796499",5.21969208891681
"1135","Bristol","bus_stop","21796536",4.86245641194358
"1136","Bristol","bus_stop","21796566",275.97433911398
"1137","Bristol","bus_stop","21796663",5.76561122337518
"1138","Bristol","bus_stop","21796682",5.65635039456686
"1139","Bristol","bus_stop","21795767",5.80868737056401
"1140","Bristol","bus_stop","21795254",5.75785430201997
"1141","Bristol","bus_stop","21795420",5.75546167982387
"1142","Bristol","bus_stop","21795465",5.77494782562147
"1143","Bristol","bus_stop","21795513",5.7504796842349
"1144","Bristol","bus_stop","21795546",5.76058257780876
"1145","Bristol","bus_stop","21795223",5.75986224639391
"1146","Bristol","bus_stop","21795367",22.6530976277049
"1147","Bristol","bus_stop","21795370",5.82774343084912
"1148","Bristol","bus_stop","21796068",12.8305595556639
"1149","Bristol","bus_stop","21796033",5.81021257588841
"1150","Bristol","bus_stop","21796128",16.1215514251781
"1151","Bristol","bus_stop","21796323",37.5458908041345
"1152","Bristol","bus_stop","21796357",5.56888581861848
"1153","Bristol","bus_stop","21796360",4.4649802108141
"1154","Bristol","bus_stop","21796355",10.4035226378606
"1155","Bristol","bus_stop","21796427",5.85083287018872
"1156","Bristol","bus_stop","21795622",5.79438894033167
"1157","Bristol","bus_stop","21795658",9.82210143824885
"1158","Bristol","bus_stop","21795774",5.8008992275155
"1159","Bristol","bus_stop","21796722",102.502839553429
"1160","Bristol","bus_stop","21796534",22.567458125599
"1161","Bristol","bus_stop","21796637",8.80923803176665
"1162","Bristol","bus_stop","21796517",5.81731609282348
"1163","Bristol","bus_stop","21796525",5.81763430517601
"1164","Bristol","bus_stop","21795361",5.77213894132069
"1165","Bristol","bus_stop","21795457",5.77540003158022
"1166","Bristol","bus_stop","21795493",50.1327336891937
"1167","Bristol","bus_stop","21795538",5.74950896814848
"1168","Bristol","bus_stop","21795029",3.02996495290632
"1169","Bristol","bus_stop","21795098",5.79710262252667
"1170","Bristol","bus_stop","21795360",5.77308354750574
"1171","Bristol","bus_stop","21795225",5.75724165306379
"1172","Bristol","bus_stop","21796216",5.79296514322397
"1173","Bristol","bus_stop","21796224",10.0085477146662
"1174","Bristol","bus_stop","21796272",10.2328302459315
"1175","Bristol","bus_stop","21796206",5.80322001646131
"1176","Bristol","bus_stop","21795627",5.79088141640953
"1177","Bristol","bus_stop","21795683",5.81045360619991
"1178","Bristol","bus_stop","21795689",17.212403598887
"1179","Bristol","bus_stop","21795549",5.76361278150037
"1180","Bristol","bus_stop","21795768",14.9853840692329
"1181","Bristol","bus_stop","21795936",23.5270522068773
"1182","Bristol","bus_stop","21795964",6.37025313754435
"1183","Bristol","bus_stop","21795978",22.7452926018387
"1184","Bristol","bus_stop","21796043",11.0162417158747
"1185","Bristol","bus_stop","21796694",3.51863180299666
"1186","Bristol","bus_stop","21796492",29.6363682144839
"1187","Bristol","bus_stop","22107632",5.74615206219545
"1188","Bristol","bus_stop","22107665",5.77905019768876
"1189","Bristol","bus_stop","22107648",5.81541404572271
"1190","Bristol","bus_stop","22107659",5.76493716532863
"1191","Bristol","bus_stop","22107672",5.80169493061242
"1192","Bristol","bus_stop","22107675",5.79353239073903
"1193","Bristol","bus_stop","22107679",17.8477344559506
"1194","Bristol","bus_stop","22107636",12.076655021458
"1195","Bristol","bus_stop","22107653",4.83674699990432
"1196","Bristol","bus_stop","22107634",5.74787237553091
"1197","Bristol","bus_stop","22107655",17.8319784684409
"1198","Bristol","bus_stop","22107681",3.16065447758336
"1199","Bristol","bus_stop","21795379",5.7914334623434
"1200","Bristol","bus_stop","21795451",5.76729913539999
"1201","Bristol","bus_stop","21795547",5.75809903160465
"1202","Bristol","bus_stop","21795716",14.6328448823076
"1203","Bristol","bus_stop","21795761",4.84318762771576
"1204","Bristol","bus_stop","21796443",5.24129036678864
"1205","Bristol","bus_stop","21796017",5.61793653867032
"1206","Bristol","bus_stop","21796047",7.62341444892609
"1207","Bristol","bus_stop","21796069",5.78016270293271
"1208","Bristol","bus_stop","21796143",5.80592620761747
"1209","Bristol","bus_stop","21796686",5.76115802169574
"1210","Bristol","bus_stop","22107670",14.0044168006613
"1211","Bristol","bus_stop","21795331",5.7631853572507
"1212","Bristol","bus_stop","21796093",266.869830017129
"1213","Bristol","bus_stop","21796228",5.79481171070211
"1214","Bristol","bus_stop","22107640",5.75675464296704
"1215","Bristol","bus_stop","22107677",12.3036322574047
"1216","Bristol","bus_stop","22107620",5.80964913509029
"1217","Bristol","bus_stop","22107674",16.8566150893957
"1218","Bristol","bus_stop","21795103",5.80909580204631
"1219","Bristol","bus_stop","21795163",5.76329173636394
"1220","Bristol","bus_stop","21795187",5.75981271106258
"1221","Bristol","bus_stop","21795399",5.73740377486331
"1222","Bristol","bus_stop","21795419",5.75472731035248
"1223","Bristol","bus_stop","21796251",4.37030233442419
"1224","Bristol","bus_stop","21796367",7.05428892694307
"1225","Bristol","bus_stop","21796591",5.80578199046108
"1226","Bristol","bus_stop","21796642",9.38686223070281
"1227","Bristol","bus_stop","22107676",6.52642579175436
"1228","Bristol","bus_stop","22107683",6.44301941689657
"1229","Bristol","bus_stop","22107639",0.843809771249181
"1230","Bristol","bus_stop","21795140",111.409376543687
"1231","Bristol","bus_stop","21795511",5.74734638417816
"1232","Bristol","bus_stop","21796302",5.8044045693518
"1233","Bristol","bus_stop","21796496",16.5770770691736
"1234","Bristol","bus_stop","21795953",3.20319352001837
"1235","Bristol","bus_stop","22107658",5.7677106517613
"1236","Bristol","bus_stop","21795326",5.7584163322651
"1237","Bristol","bus_stop","21795621",4.03351712447195
"1238","Bristol","bus_stop","21795681",5.81281865909112
"1239","Bristol","bus_stop","21795805",5.79368499418899
"1240","Bristol","bus_stop","21796255",11.4974119504528
"1241","Bristol","bus_stop","21796267",5.80659599600679
"1242","Bristol","bus_stop","21796627",5.79321048930916
"1243","Bristol","bus_stop","21796676",5.67829426014909
"1244","Bristol","bus_stop","22107627",5.74309690542414
"1245","Bristol","bus_stop","22107654",5.8015620441142
"1246","Bristol","bus_stop","21795023",0.79701729458052
"1247","Bristol","bus_stop","21795291",5.74659364469855
"1248","Bristol","bus_stop","21795507",5.7500925334888
"1249","Bristol","bus_stop","21795902",4.83210252378666
"1250","Bristol","bus_stop","21796259",45.1936326763957
"1251","Bristol","bus_stop","21796559",5.80352803294645
"1252","Bristol","bus_stop","21795965",6.73679431163675
"1253","Bristol","bus_stop","21796595",7.73411401892279
"1254","Bristol","bus_stop","21795256",5.75520670364912
"1255","Bristol","bus_stop","21795383",5.78235216378233
"1256","Bristol","bus_stop","21795515",7.2419953148018
"1257","Bristol","bus_stop","21795769",5.80962382336098
"1258","Bristol","bus_stop","21796298",12.0721900049707
"1259","Bristol","bus_stop","21795985",9.20176849493734
"1260","Bristol","bus_stop","21796606",5.53698652735375
"1261","Bristol","bus_stop","21796702",5.76869649338193
"1262","Bristol","bus_stop","22107644",5.80625780910018
"1263","Bristol","bus_stop","22107690",6.49886766434589
"1264","Bristol","bus_stop","21795167",6.66267904500402
"1265","Bristol","bus_stop","21795754",5.79613467769209
"1266","Bristol","bus_stop","21795901",4.83625374442757
"1267","Bristol","bus_stop","21796539",5.82061039942476
"1268","Bristol","bus_stop","21795925",50.773942279556
"1269","Bristol","bus_stop","21795961",19.2715366733913
"1270","Bristol","bus_stop","21796621",7.26199026932526
"1271","Bristol","bus_stop","22107666",5.77091588667335
"1272","Bristol","bus_stop","22107688",10.4355267613813
"1273","Bristol","bus_stop","21795170",7.59313290471391
"1274","Bristol","bus_stop","21795300",9.14310395978408
"1275","Bristol","bus_stop","21795437",5.75017298322848
"1276","Bristol","bus_stop","21795610",4.19776405996839
"1277","Bristol","bus_stop","21795691",4.85325580196796
"1278","Bristol","bus_stop","21795738",30.0907379210827
"1279","Bristol","bus_stop","21795809",15.1348084544224
"1280","Bristol","bus_stop","21796459",13.9772616034405
"1281","Bristol","bus_stop","21795918",5.80930113614681
"1282","Bristol","bus_stop","21795976",11.8500639786581
"1283","Bristol","bus_stop","21796006",4.84691733746175
"1284","Bristol","bus_stop","21796016",238.451690626472
"1285","Bristol","bus_stop","21796244",5.80133997019323
"1286","Bristol","bus_stop","21796697",5.77542576087324
"1287","Bristol","bus_stop","22107635",5.75366521513876
"1288","Bristol","bus_stop","22107638",5.75481322888516
"1289","Bristol","bus_stop","21795348",5.76816221820596
"1290","Bristol","bus_stop","21795365",5.7796152242474
"1291","Bristol","bus_stop","21795395",6.84731976043335
"1292","Bristol","bus_stop","21795469",5.76231743310648
"1293","Bristol","bus_stop","21795491",5.77324136434637
"1294","Bristol","bus_stop","21795552",5.75714154100834
"1295","Bristol","bus_stop","21795649",5.81249914295283
"1296","Bristol","bus_stop","21795670",5.81512157752198
"1297","Bristol","bus_stop","21795704",4.84392860669555
"1298","Bristol","bus_stop","21795817",6.96617385077591
"1299","Bristol","bus_stop","21796275",93.7417931579376
"1300","Bristol","bus_stop","21796470",6.04062980995339
"1301","Bristol","bus_stop","21796502",4.8574818897535
"1302","Bristol","bus_stop","21796512",7.08970280546662
"1303","Bristol","bus_stop","21795995",10.3928576314392
"1304","Bristol","bus_stop","21796139",9.36233170242726
"1305","Bristol","bus_stop","22107664",5.78842705219952
"1306","Bristol","bus_stop","21795035",2.19095920400403
"1307","Bristol","bus_stop","21795358",10.3884179771036
"1308","Bristol","bus_stop","21795657",5.80190721937816
"1309","Bristol","bus_stop","21796343",10.3198804229597
"1310","Bristol","bus_stop","21796416",7.17707560649002
"1311","Bristol","bus_stop","21796467",19.6473775319229
"1312","Bristol","bus_stop","21796478",7.41837607863599
"1313","Bristol","bus_stop","21796036",5.80789565391823
"1314","Bristol","bus_stop","21796212",22.6637474186531
"1315","Bristol","bus_stop","21796618",6.70201356766006
"1316","Bristol","bus_stop","21796725",5.58160438530725
"1317","Bristol","bus_stop","21795284",5.76157231130336
"1318","Bristol","bus_stop","21795094",5.78831109444765
"1319","Bristol","bus_stop","21795605",5.79344582224925
"1320","Bristol","bus_stop","21796497",10.5456174223623
"1321","Bristol","bus_stop","21796527",7.62416762549934
"1322","Bristol","bus_stop","21796001",5.50190627686423
"1323","Bristol","bus_stop","21796042",47.162828229095
"1324","Bristol","bus_stop","21796147",5.79829521053699
"1325","Bristol","bus_stop","21796182",9.23239565856586
"1326","Bristol","bus_stop","21796575",5.81367261038059
"1327","Bristol","bus_stop","21796625",5.30492837487204
"1328","Bristol","bus_stop","21795275",5.735551477605
"1329","Bristol","bus_stop","21795618",5.79802453435987
"1330","Bristol","bus_stop","21796353",15.0761680551782
"1331","Bristol","bus_stop","21796482",25.5079613386056
"1332","Bristol","bus_stop","21796089",12.3458283686046
"1333","Bristol","bus_stop","21796602",4.68421187416394
"1334","Bristol","bus_stop","21795266",5.73510284508064
"1335","Bristol","bus_stop","21795309",5.74676923644506
"1336","Bristol","bus_stop","21795558",5.77593350433931
"1337","Bristol","bus_stop","21795589",5.78728763173488
"1338","Bristol","bus_stop","21795614",5.79155566397049
"1339","Bristol","bus_stop","21795630",6.25673763281597
"1340","Bristol","bus_stop","21795813",69.5077520436324
"1341","Bristol","bus_stop","21796548",4.86756477862944
"1342","Bristol","bus_stop","21796159",1.53979732466738
"1343","Bristol","bus_stop","21795343",5.76701414151136
"1344","Bristol","bus_stop","21795665",5.80319075574075
"1345","Bristol","bus_stop","21796364",5.29213162930021
"1346","Bristol","bus_stop","21796455",10.1501090562513
"1347","Bristol","bus_stop","21796521",5.81096941542768
"1348","Bristol","bus_stop","21795990",5.79282868679957
"1349","Bristol","bus_stop","21796610",6.77640022820041
"1350","Bristol","bus_stop","21795321",5.74992959178836
"1351","Bristol","bus_stop","21795339",5.76602406858792
"1352","Bristol","bus_stop","21795352",5.77094966021164
"1353","Bristol","bus_stop","21795482",5.75907853337831
"1354","Bristol","bus_stop","21795758",4.83707221940167
"1355","Bristol","bus_stop","21796332",5.79777874949195
"1356","Bristol","bus_stop","21796114",5.81254776758255
"1357","Bristol","bus_stop","21796192",7.40589187571513
"1358","Bristol","bus_stop","22107628",5.77960884007782
"1359","Bristol","bus_stop","22107667",5.76382140063768
"1360","Bristol","bus_stop","21795135",5.80729987018654
"1361","Bristol","bus_stop","21795182",420.470670280386
"1362","Bristol","bus_stop","21795242",7.47855001056985
"1363","Bristol","bus_stop","21795363",5.77350730437585
"1364","Bristol","bus_stop","21795430",5.75638669179984
"1365","Bristol","bus_stop","21795634",5.61799972195805
"1366","Bristol","bus_stop","21796312",5.81556930757789
"1367","Bristol","bus_stop","21796106",66.7787726668418
"1368","Bristol","bus_stop","21796115",26.390168862387
"1369","Bristol","bus_stop","21795047",5.80410996474069
"1370","Bristol","bus_stop","21795347",5.76644542236509
"1371","Bristol","bus_stop","21795464",5.77046077967289
"1372","Bristol","bus_stop","21795568",5.77264046378982
"1373","Bristol","bus_stop","21795797",5.78937946311236
"1374","Bristol","bus_stop","21795907",4.84052981179878
"1375","Bristol","bus_stop","21796263",5.81261593963818
"1376","Bristol","bus_stop","21796401",10.443418014547
"1377","Bristol","bus_stop","21796522",11.8268334832164
"1378","Bristol","bus_stop","21795957",7.09067094180874
"1379","Bristol","bus_stop","21795996",8.6198734797236
"1380","Bristol","bus_stop","21795099",7.91804745130291
"1381","Bristol","bus_stop","21795151",315.997181351641
"1382","Bristol","bus_stop","21795368",5.7804210385494
"1383","Bristol","bus_stop","21795594",5.79309286592366
"1384","Bristol","bus_stop","21795595",5.78879261568747
"1385","Bristol","bus_stop","21795638",5.79516348884016
"1386","Bristol","bus_stop","21795701",8.48320313724799
"1387","Bristol","bus_stop","21796282",5.80164950692345
"1388","Bristol","bus_stop","21796393",20.7875567685353
"1389","Bristol","bus_stop","21796435",5.81836731920614
"1390","Bristol","bus_stop","21796507",12.9805256352985
"1391","Bristol","bus_stop","21795933",10.7565189452255
"1392","Bristol","bus_stop","21796024",5.80158368479306
"1393","Bristol","bus_stop","21795104",3.78933859098693
"1394","Bristol","bus_stop","21795179",8.54843473582015
"1395","Bristol","bus_stop","21795645",5.8025260298216
"1396","Bristol","bus_stop","21795821",5.79359480841865
"1397","Bristol","bus_stop","21796294",5.79113553857538
"1398","Bristol","bus_stop","21796385",11.5323232989761
"1399","Bristol","bus_stop","21796011",84.5019968439251
"1400","Bristol","bus_stop","21796599",5.71807002606553
"1401","Bristol","bus_stop","21796648",8.58473913786234
"1402","Bristol","bus_stop","21795224",5.76390363476516
"1403","Bristol","bus_stop","21795427",389.902482655423
"1404","Bristol","bus_stop","21795487",5.75497901127594
"1405","Bristol","bus_stop","21795706",4.84660096158834
"1406","Bristol","bus_stop","21795750",10.8315807727302
"1407","Bristol","bus_stop","21796321",4.28562032651517
"1408","Bristol","bus_stop","21796085",6.73671106996075
"1409","Bristol","bus_stop","21796614",5.15311034130266
"1410","Bristol","bus_stop","21796662",4.52761401740283
"1411","Bristol","bus_stop","21795031",1.13278770734681
"1412","Bristol","bus_stop","21795191",5.76731473051662
"1413","Bristol","bus_stop","21795721",6.07591600217167
"1414","Bristol","bus_stop","21795787",6.63255892141357
"1415","Bristol","bus_stop","21795949",17.34671050726
"1416","Bristol","bus_stop","21795304",5.73733713153624
"1417","Bristol","bus_stop","21795415",5.74973388283163
"1418","Bristol","bus_stop","21795448",5.76597469743316
"1419","Bristol","bus_stop","21795782",5.80391028548599
"1420","Bristol","bus_stop","21796408",52.106699085266
"1421","Bristol","bus_stop","21796542",10.0463559532004
"1422","Bristol","bus_stop","21796031",5.80884325702277
"1423","Bristol","bus_stop","21796665",5.76255236173586
"1424","Bristol","bus_stop","21796670",5.76763811661056
"1425","Bristol","bus_stop","22107642",5.77144151745012
"1426","Bristol","bus_stop","22107673",6.18853708699856
"1427","Bristol","bus_stop","22107686",3.98232652846082
"1428","Bristol","bus_stop","21795278",5.76262707836506
"1429","Bristol","bus_stop","21795600",5.79527747496196
"1430","Bristol","bus_stop","21795661",5.80713158231993
"1431","Bristol","bus_stop","21795684",5.80633801179154
"1432","Bristol","bus_stop","21795742",21.9197777051881
"1433","Bristol","bus_stop","21795773",5.80523236807062
"1434","Bristol","bus_stop","21795793",4.43559857250421
"1435","Bristol","bus_stop","21796558",5.80330895600187
"1436","Bristol","bus_stop","21795929",18.7590267854361
"1437","Bristol","bus_stop","21796131",4.75307036050167
"1438","Bristol","bus_stop","21796207",21.8086214090033
"1439","Bristol","bus_stop","21796583",5.55656904704785
"1440","Bristol","bus_stop","21795089",5.39427361021272
"1441","Bristol","bus_stop","21795130",5.63289635864679
"1442","Bristol","bus_stop","21795313",5.74718413383131
"1443","Bristol","bus_stop","21795374",5.78677032958
"1444","Bristol","bus_stop","21795407",5.74178167076391
"1445","Bristol","bus_stop","21795458",5.77866738503364
"1446","Bristol","bus_stop","21795626",5.79314050916334
"1447","Bristol","bus_stop","21795653",5.80556063558126
"1448","Bristol","bus_stop","21795765",5.79424783258473
"1449","Bristol","bus_stop","21796421",5.78279871740526
"1450","Bristol","bus_stop","21796532",5.82851281711551
"1451","Bristol","bus_stop","21796077",5.78256730656563
"1452","Bristol","bus_stop","22107661",2.67212265600915
"1453","Bristol","bus_stop","22107650",5.78738030647969
"1454","Bristol","bus_stop","21795039",5.42394082846915
"1455","Bristol","bus_stop","21795335",4.99711090508504
"1456","Bristol","bus_stop","21795573",55.0746622392434
"1457","Bristol","bus_stop","21795584",11.7836114368053
"1458","Bristol","bus_stop","21796389",18.0432851687934
"1459","Bristol","bus_stop","21796463",17.8657179810349
"1460","Bristol","bus_stop","21796474",9.98654144072959
"1461","Bristol","bus_stop","21796564",2.43904043601067
"1462","Bristol","bus_stop","21796217",19.9394959346857
"1463","Bristol","bus_stop","21796687",5.77059817517485
"1464","Bristol","bus_stop","22107645",5.80845262390476
"1465","Bristol","bus_stop","21795403",5.73836609712484
"1466","Bristol","bus_stop","21795478",5.75413727221973
"1467","Bristol","bus_stop","21795579",5.79836790044787
"1468","Bristol","bus_stop","21795667",5.80805708285194
"1469","Bristol","bus_stop","21795980",5.78629655300696
"1470","Bristol","bus_stop","21796571",10.4493894095793
"1471","Bristol","bus_stop","21796681",5.77185252584242
"1472","Bristol","bus_stop","22107626",5.73813059427986
"1473","Bristol","bus_stop","22107692",5.74295003261208
"1474","Bristol","bus_stop","22107630",5.75851813088159
"1475","Bristol","bus_stop","22107649",5.82094125197344
"1476","Bristol","bus_stop","21795159",143.525311885423
"1477","Bristol","bus_stop","21795202",9.91982571855025
"1478","Bristol","bus_stop","21795210",9.63247037168376
"1479","Bristol","bus_stop","21795642",2.6281835419878
"1480","Bristol","bus_stop","21796537",4.86530671407918
"1481","Bristol","bus_stop","21796553",8.35066721567257
"1482","Bristol","bus_stop","21796021",5.80579040425551
"1483","Bristol","bus_stop","21796052",5.76890656881121
"1484","Bristol","bus_stop","21796432",5.82128943441675
"1485","Bristol","bus_stop","21795230",13.3818628261852
"1486","Bristol","bus_stop","21795521",5.742940910149
"1487","Bristol","bus_stop","21795734",11.8951075261453
"1488","Bristol","bus_stop","21795792",5.97273983444775
"1489","Bristol","bus_stop","21796638",117.125859056899
"1490","Bristol","bus_stop","21795250",5.76744785626262
"1491","Bristol","bus_stop","21795273",5.73579824831938
"1492","Bristol","bus_stop","21796278",5.8165223970779
"1493","Bristol","bus_stop","21796567",309.819762831652
"1494","Bristol","bus_stop","21796196",19.9409915801816
"1495","Bristol","bus_stop","22107621",6.94389619093664
"1496","Bristol","bus_stop","22107647",5.81123720691885
"1497","Bristol","bus_stop","21795695",4.84869651379405
"1498","Bristol","bus_stop","22107622",41.9633202726818
"1499","Bristol","bus_stop","22107629",6.58754425163874
"1500","Bristol","bus_stop","22107657",6.05596423353858
"1501","Bristol","bus_stop","21796698",5.59923902816009
"1502","Bristol","bus_stop","21795121",4.84522927758769
"1503","Bristol","bus_stop","21795199",8.93862806695168
"1504","Bristol","bus_stop","21795240",4.02836515669228
"1505","Bristol","bus_stop","21795676",5.81463144445482
"1506","Bristol","bus_stop","21795686",5.81481070306943
"1507","Bristol","bus_stop","21796420",5.94025787922823
"1508","Bristol","bus_stop","21796516",5.81751835934666
"1509","Bristol","bus_stop","21795969",28.6309039156759
"1510","Bristol","bus_stop","21796119",23.8439984793143
"1511","Bristol","bus_stop","21796171",12.0546478655537
"1512","Bristol","bus_stop","21796683",2.86291993169778
"1513","Bristol","bus_stop","21795027",3.07915904584338
"1514","Bristol","bus_stop","21795245",7.00141547049038
"1515","Bristol","bus_stop","21795443",5.75681360186363
"1516","Bristol","bus_stop","21795531",5.74941087125565
"1517","Bristol","bus_stop","21795711",4.84019135801094
"1518","Bristol","bus_stop","21795746",6.85323478409665
"1519","Bristol","bus_stop","21795922",7.37470481775694
"1520","Bristol","bus_stop","21796201",7.68929725748309
"1521","Bristol","bus_stop","21796233",5.80165572590522
"1522","Bristol","bus_stop","21796193",7.59167971652918
"1523","Bristol","bus_stop","22107682",21.5944487305043
"1524","Bristol","bus_stop","21796607",5.53859671809382
"1525","Bristol","bus_stop","21795105",4.8605047388986
