"","X.version","X.timestamp","city"
"28760",1,2778,"Bristol"
"28761",2,2064,"Bristol"
"28762",1,2778,"Bristol"
"28763",1,2778,"Bristol"
"28764",1,2778,"Bristol"
"28765",2,2693,"Bristol"
"28766",4,1106,"Bristol"
"28767",1,2778,"Bristol"
"28768",3,1539,"Bristol"
"28769",4,1539,"Bristol"
"28770",4,2276,"Bristol"
"28771",4,2276,"Bristol"
"28772",4,2276,"Bristol"
"28773",4,2276,"Bristol"
"28774",2,2776,"Bristol"
"28775",3,1614,"Bristol"
"28776",4,100,"Bristol"
"28777",4,100,"Bristol"
"28778",4,100,"Bristol"
"28779",2,2776,"Bristol"
"28780",3,1865,"Bristol"
"28781",5,308,"Bristol"
"28782",2,2776,"Bristol"
"28783",3,1622,"Bristol"
"28784",4,487,"Bristol"
"28785",5,813,"Bristol"
"28786",2,2776,"Bristol"
"28787",3,1105,"Bristol"
"28788",7,487,"Bristol"
"28789",2,2776,"Bristol"
"28790",4,2172,"Bristol"
"28791",2,2776,"Bristol"
"28792",3,2642,"Bristol"
"28793",2,2776,"Bristol"
"28794",2,2776,"Bristol"
"28795",5,589,"Bristol"
"28796",2,2776,"Bristol"
"28797",1,2778,"Bristol"
"28798",3,1642,"Bristol"
"28799",2,2776,"Bristol"
"28800",3,1642,"Bristol"
"28801",3,1642,"Bristol"
"28802",3,1642,"Bristol"
"28803",3,1642,"Bristol"
"28804",2,2776,"Bristol"
"28805",2,2776,"Bristol"
"28806",3,2776,"Bristol"
"28807",1,2778,"Bristol"
"28808",1,2778,"Bristol"
"28809",1,2778,"Bristol"
"28810",1,2778,"Bristol"
"28811",1,2778,"Bristol"
"28812",1,2778,"Bristol"
"28813",2,308,"Bristol"
"28814",1,2778,"Bristol"
"28815",1,2778,"Bristol"
"28816",1,2778,"Bristol"
"28817",1,2778,"Bristol"
"28818",2,2147,"Bristol"
"28819",2,2776,"Bristol"
"28820",2,2776,"Bristol"
"28821",4,100,"Bristol"
"28822",3,100,"Bristol"
"28823",3,2776,"Bristol"
"28824",4,2776,"Bristol"
"28825",4,2776,"Bristol"
"28826",2,2776,"Bristol"
"28827",1,2778,"Bristol"
"28828",1,2778,"Bristol"
"28829",1,2778,"Bristol"
"28830",1,2778,"Bristol"
"28831",1,2778,"Bristol"
"28832",1,2778,"Bristol"
"28833",2,2521,"Bristol"
"28834",1,2778,"Bristol"
"28835",1,2778,"Bristol"
"28836",1,2778,"Bristol"
"28837",1,2778,"Bristol"
"28838",1,2778,"Bristol"
"28839",1,2778,"Bristol"
"28840",1,2778,"Bristol"
"28841",1,2778,"Bristol"
"28842",1,2778,"Bristol"
"28843",2,2641,"Bristol"
"28844",1,2778,"Bristol"
"28845",1,2778,"Bristol"
"28846",1,2778,"Bristol"
"28847",2,308,"Bristol"
"28848",2,129,"Bristol"
"28849",1,2778,"Bristol"
"28850",1,2778,"Bristol"
"28851",2,1668,"Bristol"
"28852",1,2778,"Bristol"
"28853",1,2778,"Bristol"
"28854",1,2778,"Bristol"
"28855",1,2778,"Bristol"
"28856",2,1064,"Bristol"
"28857",1,2778,"Bristol"
"28858",1,2778,"Bristol"
"28859",1,2778,"Bristol"
"28860",1,2778,"Bristol"
"28861",1,2778,"Bristol"
"28862",1,2778,"Bristol"
"28863",1,2778,"Bristol"
"28864",1,2778,"Bristol"
"28865",1,2778,"Bristol"
"28866",1,2778,"Bristol"
"28867",1,2778,"Bristol"
"28868",1,2778,"Bristol"
"28869",1,2778,"Bristol"
"28870",1,2778,"Bristol"
"28871",1,2778,"Bristol"
"28872",1,2778,"Bristol"
"28873",3,2776,"Bristol"
"28874",4,2744,"Bristol"
"28875",2,2776,"Bristol"
"28876",2,2776,"Bristol"
"28877",3,1638,"Bristol"
"28878",1,2778,"Bristol"
"28879",1,2778,"Bristol"
"28880",1,2778,"Bristol"
"28881",1,2778,"Bristol"
"28882",1,2778,"Bristol"
"28883",1,2778,"Bristol"
"28884",1,2778,"Bristol"
"28885",1,2778,"Bristol"
"28886",2,1158,"Bristol"
"28887",1,2778,"Bristol"
"28888",1,2778,"Bristol"
"28889",2,411,"Bristol"
"28890",1,2778,"Bristol"
"28891",1,2778,"Bristol"
"28892",2,2228,"Bristol"
"28893",1,2778,"Bristol"
"28894",1,2778,"Bristol"
"28895",1,2778,"Bristol"
"28896",2,1224,"Bristol"
"28897",1,2778,"Bristol"
"28898",1,2778,"Bristol"
"28899",1,2778,"Bristol"
"28900",1,2778,"Bristol"
"28901",1,2778,"Bristol"
"28902",1,2778,"Bristol"
"28903",2,1093,"Bristol"
"28904",1,2778,"Bristol"
"28905",1,2778,"Bristol"
"28906",1,2778,"Bristol"
"28907",1,2778,"Bristol"
"28908",1,2778,"Bristol"
"28909",2,1093,"Bristol"
"28910",2,420,"Bristol"
"28911",3,1874,"Bristol"
"28912",1,2778,"Bristol"
"28913",1,2778,"Bristol"
"28914",1,2778,"Bristol"
"28915",1,2778,"Bristol"
"28916",2,420,"Bristol"
"28917",2,420,"Bristol"
"28918",1,2778,"Bristol"
"28919",2,420,"Bristol"
"28920",1,2778,"Bristol"
"28921",2,1224,"Bristol"
"28922",3,409,"Bristol"
"28923",1,2778,"Bristol"
"28924",1,2778,"Bristol"
"28925",1,2778,"Bristol"
"28926",1,2778,"Bristol"
"28927",1,2778,"Bristol"
"28928",1,2778,"Bristol"
"28929",2,761,"Bristol"
"28930",3,410,"Bristol"
"28931",1,2778,"Bristol"
"28932",2,411,"Bristol"
"28933",1,2778,"Bristol"
"28934",1,2778,"Bristol"
"28935",1,2778,"Bristol"
"28936",2,420,"Bristol"
"28937",1,2778,"Bristol"
"28938",2,420,"Bristol"
"28939",1,2778,"Bristol"
"28940",1,2778,"Bristol"
"28941",3,1539,"Bristol"
"28942",6,1539,"Bristol"
"28943",4,1535,"Bristol"
"28944",4,136,"Bristol"
"28945",3,136,"Bristol"
"28946",3,1539,"Bristol"
"28947",6,1539,"Bristol"
"28948",7,1535,"Bristol"
"28949",6,887,"Bristol"
"28950",5,887,"Bristol"
"28951",4,1539,"Bristol"
"28952",3,2774,"Bristol"
"28953",5,2104,"Bristol"
"28954",5,2104,"Bristol"
"28955",6,1539,"Bristol"
"28956",5,31,"Bristol"
"28957",6,31,"Bristol"
"28958",4,31,"Bristol"
"28959",6,31,"Bristol"
"28960",3,1539,"Bristol"
"28961",3,1539,"Bristol"
"28962",7,1539,"Bristol"
"28963",7,1539,"Bristol"
"28964",6,1539,"Bristol"
"28965",8,1539,"Bristol"
"28966",4,1539,"Bristol"
"28967",8,1539,"Bristol"
"28968",5,1539,"Bristol"
"28969",4,1539,"Bristol"
"28970",3,1539,"Bristol"
"28971",4,2774,"Bristol"
"28972",6,26,"Bristol"
"28973",3,1539,"Bristol"
"28974",4,1539,"Bristol"
"28975",6,43,"Bristol"
"28976",9,43,"Bristol"
"28977",6,43,"Bristol"
"28978",5,31,"Bristol"
"28979",5,31,"Bristol"
"28980",3,1539,"Bristol"
"28981",3,1539,"Bristol"
"28982",3,1539,"Bristol"
"28983",5,1539,"Bristol"
"28984",3,1539,"Bristol"
"28985",4,1539,"Bristol"
"28986",3,1539,"Bristol"
"28987",4,1539,"Bristol"
"28988",5,1539,"Bristol"
"28989",5,1539,"Bristol"
"28990",1,2778,"Bristol"
"28991",1,2778,"Bristol"
"28992",2,1745,"Bristol"
"28993",1,2778,"Bristol"
"28994",1,2778,"Bristol"
"28995",2,1745,"Bristol"
"28996",1,2778,"Bristol"
"28997",3,161,"Bristol"
"28998",3,1678,"Bristol"
"28999",2,2776,"Bristol"
"29000",4,57,"Bristol"
"29001",7,57,"Bristol"
"29002",5,57,"Bristol"
"29003",3,2759,"Bristol"
"29004",3,1144,"Bristol"
"29005",3,2776,"Bristol"
"29006",3,1630,"Bristol"
"29007",2,2765,"Bristol"
"29008",4,1438,"Bristol"
"29009",3,156,"Bristol"
"29010",3,2765,"Bristol"
"29011",2,2765,"Bristol"
"29012",3,688,"Bristol"
"29013",2,2765,"Bristol"
"29014",3,655,"Bristol"
"29015",2,2765,"Bristol"
"29016",2,2765,"Bristol"
"29017",2,2765,"Bristol"
"29018",3,2257,"Bristol"
"29019",3,2400,"Bristol"
"29020",2,2776,"Bristol"
"29021",2,2776,"Bristol"
"29022",4,222,"Bristol"
"29023",2,2776,"Bristol"
"29024",3,1715,"Bristol"
"29025",3,1704,"Bristol"
"29026",5,412,"Bristol"
"29027",3,910,"Bristol"
"29028",3,1147,"Bristol"
"29029",2,2776,"Bristol"
"29030",3,910,"Bristol"
"29031",4,1147,"Bristol"
"29032",4,1617,"Bristol"
"29033",4,1617,"Bristol"
"29034",3,1617,"Bristol"
"29035",3,1617,"Bristol"
"29036",3,1617,"Bristol"
"29037",1,2778,"Bristol"
"29038",2,1698,"Bristol"
"29039",1,2778,"Bristol"
"29040",1,2778,"Bristol"
"29041",3,739,"Bristol"
"29042",3,739,"Bristol"
"29043",2,735,"Bristol"
"29044",4,561,"Bristol"
"29045",2,2776,"Bristol"
"29046",2,2776,"Bristol"
"29047",2,735,"Bristol"
"29048",1,2778,"Bristol"
"29049",2,735,"Bristol"
"29050",2,122,"Bristol"
"29051",2,1090,"Bristol"
"29052",2,1090,"Bristol"
"29053",1,2778,"Bristol"
"29054",1,2778,"Bristol"
"29055",1,2778,"Bristol"
"29056",1,2778,"Bristol"
"29057",1,2778,"Bristol"
"29058",2,2776,"Bristol"
"29059",1,2778,"Bristol"
"29060",2,734,"Bristol"
"29061",2,734,"Bristol"
"29062",1,2778,"Bristol"
"29063",1,2778,"Bristol"
"29064",1,2778,"Bristol"
"29065",1,2778,"Bristol"
"29066",3,1615,"Bristol"
"29067",1,2778,"Bristol"
"29068",2,1442,"Bristol"
"29069",1,2778,"Bristol"
"29070",1,2778,"Bristol"
"29071",2,1442,"Bristol"
"29072",2,1798,"Bristol"
"29073",2,1798,"Bristol"
"29074",1,2778,"Bristol"
"29075",3,169,"Bristol"
"29076",2,1442,"Bristol"
"29077",1,2778,"Bristol"
"29078",1,2778,"Bristol"
"29079",2,1442,"Bristol"
"29080",2,100,"Bristol"
"29081",2,100,"Bristol"
"29082",1,2778,"Bristol"
"29083",1,2778,"Bristol"
"29084",1,2778,"Bristol"
"29085",3,2776,"Bristol"
"29086",2,2776,"Bristol"
"29087",3,561,"Bristol"
"29088",2,2776,"Bristol"
"29089",2,2776,"Bristol"
"29090",2,2776,"Bristol"
"29091",1,2778,"Bristol"
"29092",1,2778,"Bristol"
"29093",1,2778,"Bristol"
"29094",2,1442,"Bristol"
"29095",1,2778,"Bristol"
"29096",2,2776,"Bristol"
"29097",1,2778,"Bristol"
"29098",2,2776,"Bristol"
"29099",2,2776,"Bristol"
"29100",2,2776,"Bristol"
"29101",1,2778,"Bristol"
"29102",1,2778,"Bristol"
"29103",1,2778,"Bristol"
"29104",1,2778,"Bristol"
"29105",2,569,"Bristol"
"29106",2,2776,"Bristol"
"29107",2,2776,"Bristol"
"29108",2,2776,"Bristol"
"29109",2,2776,"Bristol"
"29110",1,2778,"Bristol"
"29111",1,2778,"Bristol"
"29112",2,2765,"Bristol"
"29113",4,156,"Bristol"
"29114",4,156,"Bristol"
"29115",2,156,"Bristol"
"29116",1,2778,"Bristol"
"29117",1,2778,"Bristol"
"29118",1,2778,"Bristol"
"29119",5,156,"Bristol"
"29120",4,1618,"Bristol"
"29121",1,2778,"Bristol"
"29122",2,2776,"Bristol"
"29123",2,2776,"Bristol"
"29124",3,1140,"Bristol"
"29125",2,2776,"Bristol"
"29126",1,2778,"Bristol"
"29127",4,1874,"Bristol"
"29128",4,763,"Bristol"
"29129",2,2776,"Bristol"
"29130",3,1122,"Bristol"
"29131",2,2776,"Bristol"
"29132",3,2776,"Bristol"
"29133",2,792,"Bristol"
"29134",5,310,"Bristol"
"29135",3,159,"Bristol"
"29136",1,2778,"Bristol"
"29137",1,2778,"Bristol"
"29138",1,2778,"Bristol"
"29139",4,104,"Bristol"
"29140",4,1009,"Bristol"
"29141",4,2776,"Bristol"
"29142",2,2776,"Bristol"
"29143",2,2776,"Bristol"
"29144",4,1787,"Bristol"
"29145",2,2765,"Bristol"
"29146",2,2765,"Bristol"
"29147",2,2765,"Bristol"
"29148",3,58,"Bristol"
"29149",2,58,"Bristol"
"29150",3,58,"Bristol"
"29151",3,58,"Bristol"
"29152",2,2776,"Bristol"
"29153",1,2778,"Bristol"
"29154",1,2778,"Bristol"
"29155",2,2447,"Bristol"
"29156",1,2778,"Bristol"
"29157",3,1103,"Bristol"
"29158",3,1103,"Bristol"
"29159",3,1610,"Bristol"
"29160",3,1610,"Bristol"
"29161",3,1187,"Bristol"
"29162",3,1187,"Bristol"
"29163",2,2776,"Bristol"
"29164",2,2776,"Bristol"
"29165",1,2778,"Bristol"
"29166",1,2778,"Bristol"
"29167",1,2778,"Bristol"
"29168",2,2776,"Bristol"
"29169",2,2776,"Bristol"
"29170",2,2776,"Bristol"
"29171",3,1103,"Bristol"
"29172",3,1103,"Bristol"
"29173",1,2778,"Bristol"
"29174",1,2778,"Bristol"
"29175",2,2776,"Bristol"
"29176",2,2776,"Bristol"
"29177",2,1195,"Bristol"
"29178",2,1195,"Bristol"
"29179",5,31,"Bristol"
"29180",5,31,"Bristol"
"29181",1,2778,"Bristol"
"29182",1,2778,"Bristol"
"29183",2,2765,"Bristol"
"29184",2,2204,"Bristol"
"29185",6,31,"Bristol"
"29186",1,2778,"Bristol"
"29187",1,2778,"Bristol"
"29188",3,626,"Bristol"
"29189",1,2778,"Bristol"
"29190",1,2778,"Bristol"
"29191",2,1534,"Bristol"
"29192",2,1534,"Bristol"
"29193",2,1534,"Bristol"
"29194",2,1534,"Bristol"
"29195",2,1534,"Bristol"
"29196",2,1534,"Bristol"
"29197",2,1534,"Bristol"
"29198",2,1534,"Bristol"
"29199",2,1534,"Bristol"
"29200",2,1534,"Bristol"
"29201",2,1534,"Bristol"
"29202",2,1534,"Bristol"
"29203",2,1534,"Bristol"
"29204",2,1534,"Bristol"
"29205",2,1534,"Bristol"
"29206",2,1534,"Bristol"
"29207",2,1534,"Bristol"
"29208",2,1534,"Bristol"
"29209",2,1534,"Bristol"
"29210",2,1534,"Bristol"
"29211",2,1534,"Bristol"
"29212",2,1534,"Bristol"
"29213",2,1534,"Bristol"
"29214",2,1534,"Bristol"
"29215",2,1534,"Bristol"
"29216",1,2778,"Bristol"
"29217",1,2778,"Bristol"
"29218",2,1534,"Bristol"
"29219",2,1534,"Bristol"
"29220",2,1534,"Bristol"
"29221",2,1534,"Bristol"
"29222",2,1534,"Bristol"
"29223",2,1534,"Bristol"
"29224",2,1534,"Bristol"
"29225",1,2778,"Bristol"
"29226",1,2778,"Bristol"
"29227",2,1534,"Bristol"
"29228",2,1534,"Bristol"
"29229",2,1534,"Bristol"
"29230",2,1534,"Bristol"
"29231",2,1534,"Bristol"
"29232",2,1534,"Bristol"
"29233",2,1372,"Bristol"
"29234",2,1372,"Bristol"
"29235",2,1372,"Bristol"
"29236",1,2778,"Bristol"
"29237",1,2778,"Bristol"
"29238",4,2765,"Bristol"
"29239",1,2778,"Bristol"
"29240",2,2776,"Bristol"
"29241",1,2778,"Bristol"
"29242",1,2778,"Bristol"
"29243",1,2778,"Bristol"
"29244",3,65,"Bristol"
"29245",1,2778,"Bristol"
"29246",1,2778,"Bristol"
"29247",1,2778,"Bristol"
"29248",1,2778,"Bristol"
"29249",2,1449,"Bristol"
"29250",1,2778,"Bristol"
"29251",2,1076,"Bristol"
"29252",1,2778,"Bristol"
"29253",2,391,"Bristol"
"29254",6,1748,"Bristol"
"29255",5,299,"Bristol"
"29256",4,1539,"Bristol"
"29257",3,1601,"Bristol"
"29258",2,2202,"Bristol"
"29259",3,1675,"Bristol"
"29260",3,1555,"Bristol"
"29261",3,242,"Bristol"
"29262",4,1077,"Bristol"
"29263",4,198,"Bristol"
"29264",4,1077,"Bristol"
"29265",5,101,"Bristol"
"29266",5,570,"Bristol"
"29267",6,1153,"Bristol"
"29268",7,46,"Bristol"
"29269",3,1299,"Bristol"
"29270",4,460,"Bristol"
"29271",4,1695,"Bristol"
"29272",4,1088,"Bristol"
"29273",4,1379,"Bristol"
"29274",7,194,"Bristol"
"29275",2,1096,"Bristol"
"29276",4,963,"Bristol"
"29277",5,1076,"Bristol"
"29278",4,1076,"Bristol"
"29279",4,43,"Bristol"
"29280",4,550,"Bristol"
"29281",1,2631,"Bristol"
"29282",2,544,"Bristol"
"29283",3,447,"Bristol"
"29284",2,407,"Bristol"
"29285",2,405,"Bristol"
"29286",2,2328,"Bristol"
"29287",3,2055,"Bristol"
"29288",6,89,"Bristol"
"29289",4,1141,"Bristol"
"29290",3,575,"Bristol"
"29291",3,575,"Bristol"
"29292",3,442,"Bristol"
"29293",3,995,"Bristol"
"29294",4,1074,"Bristol"
"29295",2,2565,"Bristol"
"29296",8,450,"Bristol"
"29297",2,413,"Bristol"
"29298",2,666,"Bristol"
"29299",4,1558,"Bristol"
"29300",2,1442,"Bristol"
"29301",3,2294,"Bristol"
"29302",2,2294,"Bristol"
"29303",4,1218,"Bristol"
"29304",3,427,"Bristol"
"29305",6,1104,"Bristol"
"29306",7,1104,"Bristol"
"29307",6,1105,"Bristol"
"29308",5,1141,"Bristol"
"29309",8,470,"Bristol"
"29310",7,1141,"Bristol"
"29311",8,672,"Bristol"
"29312",7,450,"Bristol"
"29313",7,1138,"Bristol"
"29314",6,536,"Bristol"
"29315",4,1792,"Bristol"
"29316",6,539,"Bristol"
"29317",4,1868,"Bristol"
"29318",3,1868,"Bristol"
"29319",5,526,"Bristol"
"29320",3,1868,"Bristol"
"29321",3,1868,"Bristol"
"29322",6,661,"Bristol"
"29323",5,162,"Bristol"
"29324",5,658,"Bristol"
"29325",8,593,"Bristol"
"29326",7,450,"Bristol"
"29327",10,611,"Bristol"
"29328",5,812,"Bristol"
"29329",7,1139,"Bristol"
"29330",5,52,"Bristol"
"29331",9,1139,"Bristol"
"29332",5,611,"Bristol"
"29333",6,762,"Bristol"
"29334",9,998,"Bristol"
"29335",3,1868,"Bristol"
"29336",5,605,"Bristol"
"29337",5,605,"Bristol"
"29338",3,1868,"Bristol"
"29339",1,2490,"Bristol"
"29340",2,127,"Bristol"
"29341",2,391,"Bristol"
"29342",2,2204,"Bristol"
"29343",2,1076,"Bristol"
"29344",5,2088,"Bristol"
"29345",4,1836,"Bristol"
"29346",3,1484,"Bristol"
"29347",1,2472,"Bristol"
"29348",3,1836,"Bristol"
"29349",3,995,"Bristol"
"29350",2,1918,"Bristol"
"29351",3,385,"Bristol"
"29352",1,2470,"Bristol"
"29353",3,1613,"Bristol"
"29354",5,3,"Bristol"
"29355",3,1868,"Bristol"
"29356",1,2468,"Bristol"
"29357",1,2468,"Bristol"
"29358",1,2468,"Bristol"
"29359",5,3,"Bristol"
"29360",1,2468,"Bristol"
"29361",2,307,"Bristol"
"29362",2,2241,"Bristol"
"29363",1,2460,"Bristol"
"29364",3,1868,"Bristol"
"29365",4,160,"Bristol"
"29366",1,2458,"Bristol"
"29367",4,1025,"Bristol"
"29368",3,46,"Bristol"
"29369",4,1141,"Bristol"
"29370",3,115,"Bristol"
"29371",1,2456,"Bristol"
"29372",4,1224,"Bristol"
"29373",1,2456,"Bristol"
"29374",6,450,"Bristol"
"29375",2,688,"Bristol"
"29376",2,2221,"Bristol"
"29377",2,1861,"Bristol"
"29378",4,997,"Bristol"
"29379",4,972,"Bristol"
"29380",7,594,"Bristol"
"29381",2,2203,"Bristol"
"29382",2,1064,"Bristol"
"29383",7,594,"Bristol"
"29384",4,972,"Bristol"
"29385",1,2455,"Bristol"
"29386",2,2203,"Bristol"
"29387",3,1009,"Bristol"
"29388",3,998,"Bristol"
"29389",6,594,"Bristol"
"29390",4,1064,"Bristol"
"29391",2,2203,"Bristol"
"29392",2,1638,"Bristol"
"29393",4,972,"Bristol"
"29394",2,1638,"Bristol"
"29395",2,2203,"Bristol"
"29396",2,1064,"Bristol"
"29397",6,594,"Bristol"
"29398",4,972,"Bristol"
"29399",3,601,"Bristol"
"29400",5,698,"Bristol"
"29401",2,594,"Bristol"
"29402",5,106,"Bristol"
"29403",3,686,"Bristol"
"29404",2,1778,"Bristol"
"29405",2,1778,"Bristol"
"29406",3,113,"Bristol"
"29407",5,688,"Bristol"
"29408",4,698,"Bristol"
"29409",5,698,"Bristol"
"29410",5,698,"Bristol"
"29411",3,698,"Bristol"
"29412",5,698,"Bristol"
"29413",4,686,"Bristol"
"29414",4,686,"Bristol"
"29415",2,688,"Bristol"
"29416",3,686,"Bristol"
"29417",3,686,"Bristol"
"29418",3,686,"Bristol"
"29419",4,686,"Bristol"
"29420",5,686,"Bristol"
"29421",2,2344,"Bristol"
"29422",3,686,"Bristol"
"29423",3,686,"Bristol"
"29424",3,2323,"Bristol"
"29425",5,686,"Bristol"
"29426",4,1096,"Bristol"
"29427",2,2449,"Bristol"
"29428",2,580,"Bristol"
"29429",1,2449,"Bristol"
"29430",2,698,"Bristol"
"29431",2,1909,"Bristol"
"29432",7,1011,"Bristol"
"29433",2,698,"Bristol"
"29434",2,1909,"Bristol"
"29435",3,872,"Bristol"
"29436",3,98,"Bristol"
"29437",2,688,"Bristol"
"29438",2,688,"Bristol"
"29439",3,605,"Bristol"
"29440",6,98,"Bristol"
"29441",5,1093,"Bristol"
"29442",2,2440,"Bristol"
"29443",1,2447,"Bristol"
"29444",2,1825,"Bristol"
"29445",2,1563,"Bristol"
"29446",2,1588,"Bristol"
"29447",1,2447,"Bristol"
"29448",1,2447,"Bristol"
"29449",2,1076,"Bristol"
"29450",2,2216,"Bristol"
"29451",1,2443,"Bristol"
"29452",3,272,"Bristol"
"29453",3,678,"Bristol"
"29454",3,161,"Bristol"
"29455",2,1410,"Bristol"
"29456",3,1652,"Bristol"
"29457",1,2442,"Bristol"
"29458",1,2442,"Bristol"
"29459",2,2435,"Bristol"
"29460",1,2442,"Bristol"
"29461",2,2435,"Bristol"
"29462",1,2442,"Bristol"
"29463",1,2442,"Bristol"
"29464",2,1098,"Bristol"
"29465",2,937,"Bristol"
"29466",1,2442,"Bristol"
"29467",4,691,"Bristol"
"29468",2,2287,"Bristol"
"29469",4,687,"Bristol"
"29470",4,850,"Bristol"
"29471",4,110,"Bristol"
"29472",4,688,"Bristol"
"29473",4,98,"Bristol"
"29474",4,1083,"Bristol"
"29475",5,564,"Bristol"
"29476",3,1652,"Bristol"
"29477",4,1213,"Bristol"
"29478",4,1213,"Bristol"
"29479",5,106,"Bristol"
"29480",3,1674,"Bristol"
"29481",1,2436,"Bristol"
"29482",3,1083,"Bristol"
"29483",2,2421,"Bristol"
"29484",1,2435,"Bristol"
"29485",2,2421,"Bristol"
"29486",1,2435,"Bristol"
"29487",2,2421,"Bristol"
"29488",2,1310,"Bristol"
"29489",4,637,"Bristol"
"29490",2,2194,"Bristol"
"29491",2,196,"Bristol"
"29492",2,1092,"Bristol"
"29493",2,1699,"Bristol"
"29494",1,2421,"Bristol"
"29495",1,2421,"Bristol"
"29496",4,302,"Bristol"
"29497",4,1609,"Bristol"
"29498",4,888,"Bristol"
"29499",4,888,"Bristol"
"29500",2,1310,"Bristol"
"29501",8,887,"Bristol"
"29502",3,506,"Bristol"
"29503",4,990,"Bristol"
"29504",1,2400,"Bristol"
"29505",1,2400,"Bristol"
"29506",1,2400,"Bristol"
"29507",1,2400,"Bristol"
"29508",1,2400,"Bristol"
"29509",1,2400,"Bristol"
"29510",3,1777,"Bristol"
"29511",1,2400,"Bristol"
"29512",1,2400,"Bristol"
"29513",1,2400,"Bristol"
"29514",1,2400,"Bristol"
"29515",1,2400,"Bristol"
"29516",1,2400,"Bristol"
"29517",1,2400,"Bristol"
"29518",2,1787,"Bristol"
"29519",1,2400,"Bristol"
"29520",1,2400,"Bristol"
"29521",1,2400,"Bristol"
"29522",1,2400,"Bristol"
"29523",1,2400,"Bristol"
"29524",1,2400,"Bristol"
"29525",1,2400,"Bristol"
"29526",1,2400,"Bristol"
"29527",1,2400,"Bristol"
"29528",5,637,"Bristol"
"29529",1,2400,"Bristol"
"29530",1,2400,"Bristol"
"29531",1,2400,"Bristol"
"29532",1,2400,"Bristol"
"29533",1,2400,"Bristol"
"29534",1,2400,"Bristol"
"29535",1,2400,"Bristol"
"29536",1,2400,"Bristol"
"29537",1,2400,"Bristol"
"29538",4,589,"Bristol"
"29539",1,2400,"Bristol"
"29540",1,2400,"Bristol"
"29541",1,2400,"Bristol"
"29542",1,2400,"Bristol"
"29543",3,1787,"Bristol"
"29544",1,2400,"Bristol"
"29545",1,2399,"Bristol"
"29546",7,1061,"Bristol"
"29547",3,688,"Bristol"
"29548",1,2393,"Bristol"
"29549",1,2393,"Bristol"
"29550",4,189,"Bristol"
"29551",3,1868,"Bristol"
"29552",4,189,"Bristol"
"29553",2,1075,"Bristol"
"29554",1,2393,"Bristol"
"29555",1,2393,"Bristol"
"29556",1,2393,"Bristol"
"29557",1,2393,"Bristol"
"29558",3,1091,"Bristol"
"29559",1,2393,"Bristol"
"29560",5,189,"Bristol"
"29561",2,2324,"Bristol"
"29562",4,189,"Bristol"
"29563",2,573,"Bristol"
"29564",3,687,"Bristol"
"29565",3,687,"Bristol"
"29566",4,686,"Bristol"
"29567",3,687,"Bristol"
"29568",4,1797,"Bristol"
"29569",2,2191,"Bristol"
"29570",2,2294,"Bristol"
"29571",4,110,"Bristol"
"29572",6,1120,"Bristol"
"29573",5,592,"Bristol"
"29574",3,110,"Bristol"
"29575",3,1139,"Bristol"
"29576",2,427,"Bristol"
"29577",3,688,"Bristol"
"29578",1,2372,"Bristol"
"29579",1,2372,"Bristol"
"29580",1,2372,"Bristol"
"29581",2,1787,"Bristol"
"29582",1,2372,"Bristol"
"29583",2,1787,"Bristol"
"29584",1,2372,"Bristol"
"29585",2,1777,"Bristol"
"29586",1,2372,"Bristol"
"29587",1,2372,"Bristol"
"29588",2,1787,"Bristol"
"29589",1,2372,"Bristol"
"29590",2,1787,"Bristol"
"29591",2,1036,"Bristol"
"29592",4,60,"Bristol"
"29593",4,549,"Bristol"
"29594",4,1602,"Bristol"
"29595",7,1387,"Bristol"
"29596",3,110,"Bristol"
"29597",1,2372,"Bristol"
"29598",2,2286,"Bristol"
"29599",4,993,"Bristol"
"29600",3,1915,"Bristol"
"29601",6,1014,"Bristol"
"29602",3,1915,"Bristol"
"29603",4,1915,"Bristol"
"29604",3,1915,"Bristol"
"29605",2,1915,"Bristol"
"29606",2,1638,"Bristol"
"29607",4,1915,"Bristol"
"29608",3,1915,"Bristol"
"29609",2,1915,"Bristol"
"29610",3,1915,"Bristol"
"29611",2,1915,"Bristol"
"29612",4,1915,"Bristol"
"29613",2,1915,"Bristol"
"29614",3,1915,"Bristol"
"29615",3,549,"Bristol"
"29616",8,145,"Bristol"
"29617",2,1798,"Bristol"
"29618",9,194,"Bristol"
"29619",2,549,"Bristol"
"29620",2,678,"Bristol"
"29621",2,2369,"Bristol"
"29622",2,1798,"Bristol"
"29623",2,549,"Bristol"
"29624",6,963,"Bristol"
"29625",9,219,"Bristol"
"29626",4,194,"Bristol"
"29627",3,1798,"Bristol"
"29628",10,430,"Bristol"
"29629",5,1061,"Bristol"
"29630",2,1798,"Bristol"
"29631",4,335,"Bristol"
"29632",2,2369,"Bristol"
"29633",2,2286,"Bristol"
"29634",2,1798,"Bristol"
"29635",2,2369,"Bristol"
"29636",3,549,"Bristol"
"29637",5,194,"Bristol"
"29638",1,2369,"Bristol"
"29639",5,194,"Bristol"
"29640",1,2369,"Bristol"
"29641",4,308,"Bristol"
"29642",2,2323,"Bristol"
"29643",2,641,"Bristol"
"29644",2,1836,"Bristol"
"29645",3,1239,"Bristol"
"29646",3,1602,"Bristol"
"29647",1,2365,"Bristol"
